OrderID	CustomerID	OrderDate	ShippedDate	CustomerName	Department	Region	OrderType	ProductCategory	SKU	Priority	Status	ShipMethod	Units	UnitCost	UnitPrice	DiscountRate	OrderTotal	AssignedRep
ORD-100502	CUST-10136	03.05.2024		Vertex Systems	HR	Central	Services	Cleaning	SKU-A2889	Medium	Approved	Pickup	3	 $20.70 	 $30.01 	0%	 $90.03 	Casey Brown
ORD-100503	CUST-10102	13.09.2025		Riverbend Holdings	Sales	West	Office Supplies	Tech Accessories	SKU-Q9085	Low	New	Pickup	1	 $18.01 	 $22.51 	0%	 $22.51 	Jamie Young
ORD-100504	CUST-10081	25.01.2024		Crescent Systems	Operations	Central	Office Supplies	Hardware	SKU-W8800	High	New	2-Day	3	 $28.32 	 $35.40 	0%	 $106.20 	Taylor Smith
ORD-100505	CUST-10196	06.07.2024	09.07.2024	Bright Enterprises	Finance	West	Office Supplies	Hardware	SKU-S2290	Low	Fulfilled	Ground	5	 $25.46 	 $31.83 	10%	 $143.24 	Jordan White
ORD-100506	CUST-10076	28.01.2024	29.01.2024	Blue Ridge Systems	Operations	West	Office Supplies	Hardware	SKU-M3503	High	Delayed	Overnight	10	 $38.55 	 $53.97 	5%	 $512.72 	Jamie Anderson
ORD-100507	CUST-10192	26.07.2024	27.07.2024	Summit Associates	Sales		Hardware	Tech Accessories	SKU-V8787	Medium	Fulfilled	Pickup	5	 $11.21 	 $15.13 	0%	 $75.65 	Blake Martinez
ORD-100508	CUST-10141	21.11.2024	01.12.2024	Crescent Associates	Operations	West	Office Supplies	Hardware	SKU-F2229	High	Fulfilled	Ground	2	 $24.18 	 $33.85 	0%	 $67.70 	Casey Brown
ORD-100509	CUST-10063	22.11.2025		Harbor Systems	Procurement	West	Hardware	Breakroom	SKU-A7396	Low	Approved	Pickup	5	 $12.54 	 $16.93 	5%	 $80.42 	Morgan Brown
ORD-100510	CUST-10052	13.10.2025		Summit Solutions	Procurement	Central	Services	Hardware	SKU-R4295	Medium	Cancelled	2-Day	1	 $18.18 	 $24.54 	10%	 $22.09 	Jamie Young
ORD-100511	CUST-10010	22.07.2025	30.07.2025	Silverline Industries	Finance	Central	Software	Tech Accessories	SKU-Z7916	Low	Fulfilled	2-Day	3	 $14.05 	 $19.67 	0%	 $59.01 	Sawyer Lee
ORD-100512	CUST-10064	06.10.2024	11.10.2024	 Cobalt Systems  	Procurement	Central	Hardware	Services	SKU-N4185	Low	Fulfilled	2-Day	1	 $29.93 	 $41.90 	10%	 $37.71 	Jordan Lee
ORD-100513	CUST-10189	16.02.2024		Riverbend Foundation	Sales	East	Hardware	Breakroom	SKU-U8517	Medium	Approved	Ground	2	 $8.57 	 $11.14 	0%	 $22.28 	Casey Brown
ORD-100514	CUST-10053	13.10.2024	21.10.2024	 Summit Enterprises  	Sales	East	Hardware	Hardware	SKU-R4295	Low	Delayed	Overnight	1	 $18.18 	 $24.54 	15%	 $20.86 	Blake Martinez
ORD-100515	CUST-10169	06.10.2024	07.10.2024	Northstar Consulting	IT		Office Supplies	Paper & Printing	SKU-A8508	Medium	Fulfilled	Ground	1	 $23.02 	 $28.77 	15%	 $24.45 	Taylor Smith
ORD-100516	CUST-10001	15.09.2025	17.09.2025	Blue Ridge Holdings	Finance	Central	Hardware	Hardware	SKU-W2139	Medium	Delayed	Pickup	5	 $37.42 	 $50.52 	5%	 $239.97 	Casey Brown
ORD-100517	CUST-10019	26.10.2025	05.11.2025	Crescent Holdings	Sales		Office Supplies	Breakroom	SKU-A7396	Low	Fulfilled	Ground	3	 $12.54 	 $16.93 	0%	 $50.79 	Blake Patel
ORD-100518	CUST-10045	01.01.2025		Harbor Enterprises	Procurement	Central	Software	Software	SKU-C4456	Medium	New	Pickup	3	 $28.02 	 $36.43 	0%	 $109.29 	Skyler Jackson
ORD-100519	CUST-10056	31.03.2025	10.04.2025	Evergreen Holdings	Marketing	Central	Office Supplies	Paper & Printing	SKU-Y4404	Medium	Delayed	Overnight	2	 $8.54 	 $10.67 	0%	 $21.34 	Morgan Brown
ORD-100520	CUST-10183	02.10.2025		Apex Industries	HR	Central	Office Supplies	Ergonomics	SKU-D8119	Medium	Approved	Overnight	1	 $29.44 	 $41.22 	5%	 $39.16 	Cameron Robinson
ORD-100521	CUST-10053	24.12.2025		 Summit Enterprises  	Finance	East	Office Supplies	Tech Accessories	SKU-I8579	Low	Approved	Overnight	1	 $24.35 	 $34.09 	10%	 $30.68 	Jordan Lee
ORD-100522	CUST-10141	20.05.2025	23.05.2025	Crescent Associates	HR	West	Hardware	Paper & Printing	SKU-N9565	Medium	Fulfilled	2-Day	20	 $36.82 	 $47.87 	0%	 $957.40 	Sawyer Patel
ORD-100523	CUST-10066	07.03.2024	08.03.2024	Cobalt Partners	Sales	East	Software	Software	SKU-H7625	Low	Fulfilled	Overnight	3	 $24.60 	 $35.67 	0%	 $107.01 	Sawyer Allen
ORD-100524	CUST-10157	10.12.2025		Canyon Group	IT	West	Hardware	Hardware	SKU-V5088	Low	New	Pickup	5	 $19.85 	 $28.78 	15%	 $122.32 	Sawyer Allen
ORD-100525	CUST-10082	27.10.2025		Riverbend Enterprises	Operations	East	Software	Breakroom	SKU-Y1320	Medium	New	Pickup	12	 $20.81 	 $29.13 	5%	 $332.08 	Avery Thomas
ORD-100526	CUST-10184	13.06.2025	17.06.2025	Vertex Logistics	HR	West	Office Supplies	Paper & Printing	SKU-X4155	Low	Fulfilled	Overnight	1	 $19.47 	 $28.23 	0%	 $28.23 	Blake Patel
ORD-100527	CUST-10146	08.12.2024		Harbor Group	Procurement	West	Office Supplies	Hardware	SKU-S2290	Medium	Cancelled	Pickup	12	 $25.46 	 $31.83 	0%	 $381.96 	Taylor Brown
ORD-100528	CUST-10084	20.07.2024		Apex Systems	IT	East	Office Supplies	Paper & Printing	SKU-Z1672	Medium	New	Pickup	3	 $32.53 	 $43.92 	0%	 $131.76 	Sawyer Patel
ORD-100529	CUST-10064	03.10.2025		 Cobalt Systems  	HR	Central	Office Supplies	Paper & Printing	SKU-H4139	Medium	Approved	Ground	12	 $67.95 	 $88.34 	0%	 $1’060.08 	Jordan Lee
ORD-100530	CUST-10198	30.08.2024	31.08.2024	Pioneer Foundation	Sales	West	Hardware	Software	SKU-Q3927	Low	Fulfilled	Ground	3	 $11.28 	 $15.23 	0%	 $45.69 	Sawyer Lee
ORD-100531	CUST-10177	21.01.2025	28.01.2025	Summit Foundation	Finance	West	Software	Services	SKU-O8136	High	Fulfilled	Ground	20	 $16.67 	 $22.50 	0%	 $450.00 	Skyler Clark
ORD-100532	CUST-10173	08.03.2024		Canyon Partners	Finance	Central	Hardware	Paper & Printing	SKU-A8508	Medium	Approved	Ground	3	 $23.02 	 $28.77 	10%	 $77.68 	Jamie Young
ORD-100533	CUST-10168	26.08.2024	27.08.2024	Silverline Industries	Sales	West	Office Supplies	Cleaning	SKU-J7389	Medium	Fulfilled	Ground	1	 $25.80 	 $36.12 	0%	 $36.12 	Cameron Garcia
ORD-100534	CUST-10084	09.04.2025	19.04.2025	Apex Systems	Sales	East	Office Supplies	Services	SKU-W3506	High	Fulfilled	Ground	2	 $41.79 	 $60.60 	10%	 $109.08 	Skyler Jackson
ORD-100535	CUST-10130	09.05.2024	10.05.2024	Canyon Solutions	IT	West	Office Supplies	Paper & Printing	SKU-H4139	Medium	Fulfilled	2-Day	3	 $67.95 	 $88.34 	0%	 $265.02 	Taylor Smith
ORD-100536	CUST-10079	02.03.2024	05.03.2024	Crescent Enterprises	Sales	East	Office Supplies	Cleaning	SKU-B1821	Low	Fulfilled	Overnight	12	 $8.35 	 $12.11 	10%	 $130.79 	Casey Brown
ORD-100537	CUST-10079	30.05.2024		Crescent Enterprises	Sales	East	Office Supplies	Tech Accessories	SKU-O9900	Medium	New	2-Day	12	 $10.88 	 $15.78 	0%	 $189.36 	Taylor Brown
ORD-100538	CUST-10013	03.06.2025	07.06.2025	Cobalt Consulting	Operations	East	Office Supplies	Breakroom	SKU-G2545	Low	Fulfilled	2-Day	12	 $20.90 	 $28.21 	0%	 $338.52 	Jordan White
ORD-100539	CUST-10177	14.11.2025		Summit Foundation	Marketing	West	Services	Paper & Printing	SKU-M2291	Medium	Approved	Overnight	10	 $58.47 	 $84.78 	10%	 $763.02 	Reese Lee
ORD-100540	CUST-10041	04.03.2025		Redwood Partners	Finance	Central	Hardware	Software	SKU-C4456	Low	New	2-Day	3	 $28.02 	 $36.43 	0%	 $109.29 	Cameron Garcia
ORD-100541	CUST-10119	16.08.2024	20.08.2024	Crescent Industries	Sales	West	Office Supplies	Paper & Printing	SKU-H4139	Medium	Fulfilled	Overnight	20	 $67.95 	 $88.34 	15%	 $1’501.78 	Blake Patel
ORD-100542	CUST-10001	13.02.2025	17.02.2025	Blue Ridge Holdings	IT	Central	Office Supplies	Paper & Printing	SKU-X5920	Medium	Fulfilled	2-Day	12	 $22.15 	 $31.01 	0%	 $372.12 	Emerson Martinez
ORD-100543	CUST-10195	08.10.2025		Redwood Partners	IT	West	Office Supplies	Paper & Printing	SKU-X4155	High	Approved	2-Day	12	 $19.47 	 $28.23 	0%	 $338.76 	Blake Martinez
ORD-100544	CUST-10086	06.01.2026		Evergreen Enterprises	Procurement	East	Hardware	Tech Accessories	SKU-L3646	High	New	Overnight	1	 $54.93 	 $79.65 	0%	 $79.65 	Sawyer Garcia
ORD-100545	CUST-10097	24.11.2025	30.11.2025	Redwood Foundation	Marketing	East	Software	Cleaning	SKU-R8633	High	Delayed	Overnight	5	 $25.74 	 $33.46 	5%	 $158.94 	Taylor Brown
ORD-100546	CUST-10134	16.01.2025	19.01.2025	Harbor Industries	Procurement	East	Services	Services	SKU-A2832	Low	Fulfilled	Ground	5	 $21.67 	 $28.17 	0%	 $140.85 	Taylor Smith
ORD-100547	CUST-10136	13.07.2024		Vertex Systems	Operations	Central	Hardware	Hardware	SKU-L8066	Medium	Approved	2-Day	2	 $18.85 	 $27.33 	0%	 $54.66 	Skyler Clark
ORD-100548	CUST-10137	24.08.2025		Silverline Holdings	IT	West	Software	Hardware	SKU-R3167	Medium	New	Overnight	10	 $17.63 	 $22.92 	0%	 $229.20 	Jordan Lee
ORD-100549	CUST-10053	21.08.2025	28.08.2025	 Summit Enterprises  	Marketing	East	Office Supplies	Services	SKU-B5082	Medium	Fulfilled	Ground	5	 $29.93 	 $38.91 	0%	 $194.55 	Jordan Lee
ORD-100550	CUST-10095	22.10.2025	30.10.2025	 Blue Ridge Services  	Operations	East	Hardware	Hardware	SKU-V5088	High	Fulfilled	Pickup	12	 $19.85 	 $28.78 	15%	 $293.56 	Jamie Johnson
ORD-100551	CUST-10102	01.10.2024		Riverbend Holdings	Marketing	West	Services	Cleaning	SKU-D5808	Medium	New	2-Day	5	 $14.89 	 $20.85 	0%	 $104.25 	Emerson Martinez
ORD-100552	CUST-10055	28.08.2024		Bright Logistics	IT	East	Office Supplies	Paper & Printing	SKU-Z1672	Medium	New	Overnight	10	 $32.53 	 $43.92 	0%	 $439.20 	Casey Brown
ORD-100553	CUST-10192	27.03.2024		Summit Associates	Finance		Office Supplies	Paper & Printing	SKU-A5506	Medium	Approved	Ground	3	 $32.24 	 $41.91 	5%	 $119.44 	Jordan Lee
ORD-100554	CUST-10109	28.09.2025	29.09.2025	Harbor Solutions	Operations	Central	Hardware	Paper & Printing	SKU-A5658	Medium	Fulfilled	Overnight	1	 $30.64 	 $42.90 	0%	 $42.90 	Blake Patel
ORD-100555	CUST-10059	02.07.2024		Vertex Consulting	IT	East	Hardware	Services	SKU-A2832	Medium	New	Ground	10	 $21.67 	 $28.17 	0%	 $281.70 	Taylor Brown
ORD-100556	CUST-10018	10.04.2024		Vertex Industries	IT	Central	Office Supplies	Cleaning	SKU-I2137	Medium	Approved	Overnight	2	 $15.46 	 $22.42 	0%	 $44.84 	Reese Lee
ORD-100557	CUST-10048	30.11.2025	05.12.2025	Apex Partners	Marketing	East	Hardware	Tech Accessories	SKU-P9502	High	Fulfilled	Overnight	3	 $37.10 	 $48.23 	0%	 $144.69 	Reese Lee
ORD-100558	CUST-10103	20.12.2024	24.12.2024	Riverbend Consulting	Procurement	West	Hardware	Cleaning	SKU-L4432	Medium	Fulfilled	2-Day	12	 $33.06 	 $47.94 	5%	 $546.52 	Taylor Brown
ORD-100559	CUST-10121	10.01.2026	16.01.2026	Bright Enterprises	HR	West	Hardware	Tech Accessories	SKU-Q9085	Low	Fulfilled	Pickup	10	 $18.01 	 $22.51 	0%	 $225.10 	Morgan Brown
ORD-100560	CUST-10197	11.07.2024	21.07.2024	Vertex Industries	Marketing	Central	Office Supplies	Tech Accessories	SKU-Q9085	Medium	Fulfilled	Ground	20	 $18.01 	 $22.51 	0%	 $450.20 	Taylor Smith
ORD-100561	CUST-10188	11.05.2024		Summit Holdings	Finance	West	Hardware	Ergonomics	SKU-Q4130	Medium	Approved	2-Day	3	 $28.87 	 $40.42 	5%	 $115.20 	Jamie Young
ORD-100562	CUST-10195	03.12.2025	09.12.2025	Redwood Partners	Procurement	West	Hardware	Services	SKU-O8136	Medium	Fulfilled	Ground	2	 $16.67 	 $22.50 	0%	 $45.00 	Taylor Smith
ORD-100563	CUST-10154	04.08.2025		Bright Associates	Sales	West	Hardware	Tech Accessories	SKU-Z6039	Medium	Approved	Pickup	2	 $28.96 	 $40.54 	0%	 $81.08 	Casey Brown
ORD-100564	CUST-10121	30.01.2025	01.02.2025	Bright Enterprises	Finance	West	Office Supplies	Breakroom	SKU-W5844	Low	Fulfilled	Overnight	10	 $13.35 	 $17.36 	0%	 $173.60 	Finley White
ORD-100565	CUST-10045	22.11.2025		Harbor Enterprises	Finance	Central	Software	Cleaning	SKU-A2889	Medium	New	2-Day	20	 $20.70 	 $30.01 	0%	 $600.20 	Blake Patel
ORD-100566	CUST-10059	17.10.2024		Vertex Consulting	IT	East	Hardware	Ergonomics	SKU-Q4130	High	New	Ground	5	 $28.87 	 $40.42 	0%	 $202.10 	Jordan White
ORD-100567	CUST-10040	24.02.2025	28.02.2025	Vertex Consulting	Finance	East	Office Supplies	Ergonomics	SKU-C4750	Medium	Fulfilled	Pickup	1	 $46.00 	 $62.10 	0%	 $62.10 	Taylor Smith
ORD-100568	CUST-10181	13.11.2024	21.11.2024	 Vertex Industries  	Marketing	West	Hardware	Hardware	SKU-L8066	Medium	Delayed	2-Day	3	 $18.85 	 $27.33 	10%	 $73.79 	Cameron Robinson
ORD-100569	CUST-10001	09.10.2024	19.10.2024	Blue Ridge Holdings	HR	Central	Office Supplies	Services	SKU-C1878	Low	Fulfilled	2-Day	1	 $27.00 	 $39.15 	10%	 $35.24 	Jordan White
ORD-100570	CUST-10118	17.05.2025	22.05.2025	Apex Logistics	Sales	East	Office Supplies	Paper & Printing	SKU-A8508	High	Fulfilled	Pickup	1	 $23.02 	 $28.77 	0%	 $28.77 	Cameron Robinson
ORD-100571	CUST-10044	04.02.2025	07.02.2025	Pioneer Logistics	Operations	Central	Office Supplies	Software	SKU-J4443	Low	Fulfilled	Pickup	5	 $38.36 	 $53.70 	5%	 $255.08 	Sawyer Allen
ORD-100572	CUST-10024	16.12.2025	25.12.2025	Redwood Systems	Operations	West	Hardware	Cleaning	SKU-A7882	High	Delayed	2-Day	5	 $25.88 	 $36.23 	0%	 $181.15 	Cameron Garcia
ORD-100573	CUST-10178	25.10.2024	27.10.2024	Northstar Partners	Marketing	West	Software	Services	SKU-A2832	Medium	Fulfilled	Ground	5	 $21.67 	 $28.17 	0%	 $140.85 	Morgan Brown
ORD-100574	CUST-10104	31.05.2025		Crescent Group	Operations	West	Office Supplies	Cleaning	SKU-A7882	Medium	New	Ground	10	 $25.88 	 $36.23 	0%	 $362.30 	Cameron Garcia
ORD-100575	CUST-10097	12.12.2025		Redwood Foundation	IT	East	Software	Ergonomics	SKU-C4750	Low	Approved	Ground	5	 $46.00 	 $62.10 	0%	 $310.50 	Jamie Anderson
ORD-100576	CUST-10083	27.12.2025		Apex Systems	Marketing	West	Software	Cleaning	SKU-Z5232	Medium	New	2-Day	20	 $10.97 	 $15.91 	15%	 $270.47 	Emerson Martinez
ORD-100577	CUST-10071	23.05.2024	01.06.2024	Redwood Logistics	Procurement	West	Office Supplies	Cleaning	SKU-J7389	Low	Fulfilled	2-Day	3	 $25.80 	 $36.12 	0%	 $108.36 	Jamie Anderson
ORD-100578	CUST-10043	29.01.2026		Riverbend Systems	Finance	West	Hardware	Breakroom	SKU-O1887	High	Approved	Pickup	5	 $17.62 	 $24.67 	0%	 $123.35 	Finley White
ORD-100579	CUST-10172	09.08.2024	14.08.2024	Crescent Consulting	Sales	West	Office Supplies	Paper & Printing	SKU-X4155	Medium	Fulfilled	Ground	1	 $19.47 	 $28.23 	5%	 $26.82 	Cameron Robinson
ORD-100580	CUST-10153	30.03.2025		Evergreen Industries	Finance	West	Office Supplies	Services	SKU-N4185	Medium	Approved	2-Day	5	 $29.93 	 $41.90 	0%	 $209.50 	Taylor Brown
ORD-100581	CUST-10004	23.07.2024	26.07.2024	Vertex Logistics	Operations	Central	Office Supplies	Hardware	SKU-S2290	High	Fulfilled	Ground	20	 $25.46 	 $31.83 	0%	 $636.60 	Jamie Anderson
ORD-100582	CUST-10011	11.01.2026		Harbor Associates	Operations	West	Hardware	Software	SKU-X8019	Low	Approved	2-Day	2	 $9.50 	 $12.83 	10%	 $23.09 	Skyler Jackson
ORD-100583	CUST-10109	08.07.2025		Harbor Solutions	Finance	Central	Office Supplies	Services	SKU-C1653	High	Approved	Ground	3	 $12.90 	 $18.70 	5%	 $53.30 	Cameron Garcia
ORD-100584	CUST-10099	19.11.2024	23.11.2024	 Evergreen Foundation  	HR	East	Hardware	Software	SKU-E4527	High	Fulfilled	Overnight	1	 $21.57 	 $26.96 	0%	 $26.96 	Morgan Brown
ORD-100585	CUST-10196	24.02.2025	06.03.2025	Bright Enterprises	Sales	West	Hardware	Ergonomics	SKU-Q4130	Low	Fulfilled	2-Day	10	 $28.87 	 $40.42 	0%	 $404.20 	Jamie Anderson
ORD-100586	CUST-10178	28.11.2024	04.12.2024	Northstar Partners	Operations	West	Hardware	Cleaning	SKU-Z5232	Low	Fulfilled	Overnight	3	 $10.97 	 $15.91 	0%	 $47.73 	Cameron Garcia
ORD-100587	CUST-10017	13.11.2025	14.11.2025	Vertex Group	IT	East	Office Supplies	Hardware	SKU-F2229	Low	Fulfilled	2-Day	12	 $24.18 	 $33.85 	10%	 $365.58 	Sawyer Patel
ORD-100588	CUST-10157	26.08.2024	27.08.2024	Canyon Group	Procurement	West	Software	Hardware	SKU-G8933	Medium	Fulfilled	2-Day	12	 $20.32 	 $25.40 	10%	 $274.32 	Morgan Brown
ORD-100589	CUST-10127	20.05.2024	28.05.2024	Vertex Services	IT	West	Office Supplies	Hardware	SKU-A3496	Medium	Fulfilled	2-Day	2	 $18.62 	 $26.07 	15%	 $44.32 	Skyler Clark
ORD-100590	CUST-10034	26.01.2026		Pioneer Solutions	IT	West	Office Supplies	Paper & Printing	SKU-E5333	Low	New	Pickup	3	 $16.51 	 $23.94 	15%	 $61.05 	Reese Lee
ORD-100591	CUST-10187	25.01.2024		Summit Associates	IT	Central	Office Supplies	Cleaning	SKU-A7882	Medium	New	2-Day	2	 $25.88 	 $36.23 	15%	 $61.59 	Cameron Robinson
ORD-100592	CUST-10155	06.01.2026	08.01.2026	Vertex Partners	Procurement	East	Office Supplies	Tech Accessories	SKU-J2771	Medium	Fulfilled	Ground	1	 $29.39 	 $39.68 	0%	 $39.68 	Jamie Johnson
ORD-100593	CUST-10162	16.07.2024		Vertex Systems	HR	Central	Services	Hardware	SKU-O5557	High	New	2-Day	3	 $56.69 	 $79.37 	0%	 $238.11 	Jordan Lee
ORD-100594	CUST-10185	21.03.2024		Cobalt Holdings	Operations	East	Office Supplies	Tech Accessories	SKU-O3091	Medium	Approved	2-Day	1	 $21.74 	 $30.44 	10%	 $27.40 	Taylor Brown
ORD-100595	CUST-10147	06.11.2024	13.11.2024	Cobalt Solutions	Operations	Central	Services	Paper & Printing	SKU-I8385	Medium	Fulfilled	Pickup	5	 $20.49 	 $29.71 	0%	 $148.55 	Avery Thomas
ORD-100596	CUST-10120	21.01.2025	28.01.2025	Bright Industries	Operations	West	Office Supplies	Hardware	SKU-D7227	Medium	Fulfilled	2-Day	2	 $18.95 	 $25.58 	5%	 $48.60 	Sawyer Garcia
ORD-100597	CUST-10194	13.03.2025	18.03.2025	Summit Enterprises	IT		Hardware	Hardware	SKU-V5088	High	Fulfilled	Overnight	2	 $19.85 	 $28.78 	5%	 $54.68 	Emerson Martinez
ORD-100598	CUST-10096	09.04.2025		Northstar Consulting	Sales	Central	Hardware	Tech Accessories	SKU-O3091	High	New	Pickup	12	 $21.74 	 $30.44 	0%	 $365.28 	Taylor Smith
ORD-100599	CUST-10003	13.07.2024	20.07.2024	Blue Ridge Group	Procurement		Hardware	Hardware	SKU-W2139	Medium	Fulfilled	Pickup	1	 $37.42 	 $50.52 	5%	 $47.99 	Avery Thomas
ORD-100600	CUST-10164	16.05.2025		Harbor Partners	Sales		Office Supplies	Breakroom	SKU-B8711	Low	Cancelled	Ground	2	 $43.25 	 $60.55 	5%	 $115.05 	Sawyer Patel
ORD-100601	CUST-10195	15.06.2024	23.06.2024	Redwood Partners	Operations	West	Services	Breakroom	SKU-B8711	Low	Fulfilled	Overnight	5	 $43.25 	 $60.55 	10%	 $272.48 	Cameron Robinson
ORD-100602	CUST-10178	12.10.2025	18.10.2025	Northstar Partners	Finance	West	Hardware	Tech Accessories	SKU-P9502	Low	Fulfilled	2-Day	10	 $37.10 	 $48.23 	5%	 $458.19 	Sawyer Lee
ORD-100603	CUST-10178	08.10.2025	18.10.2025	Northstar Partners	Marketing	West	Hardware	Tech Accessories	SKU-V8787	Medium	Fulfilled	2-Day	5	 $11.21 	 $15.13 	0%	 $75.65 	Taylor Brown
ORD-100604	CUST-10003	15.08.2025	17.08.2025	Blue Ridge Group	Finance		Software	Hardware	SKU-F8573	Medium	Delayed	Pickup	1	 $19.01 	 $27.56 	15%	 $23.43 	Sawyer Patel
ORD-100605	CUST-10108	14.06.2025		Blue Ridge Partners	HR	Central	Software	Paper & Printing	SKU-L6635	Medium	Approved	Pickup	10	 $21.57 	 $26.96 	10%	 $242.64 	Reese Lee
ORD-100606	CUST-10192	21.01.2026	25.01.2026	Summit Associates	Marketing		Software	Cleaning	SKU-I2137	High	Fulfilled	Overnight	12	 $15.46 	 $22.42 	0%	 $269.04 	Blake Martinez
ORD-100607	CUST-10001	11.02.2025		Blue Ridge Holdings	HR	Central	Software	Hardware	SKU-L8066	High	New	Pickup	2	 $18.85 	 $27.33 	10%	 $49.19 	Jamie Young
ORD-100608	CUST-10187	01.11.2025	10.11.2025	Summit Associates	Operations	Central	Office Supplies	Hardware	SKU-F8573	Medium	Fulfilled	2-Day	10	 $19.01 	 $27.56 	5%	 $261.82 	Finley White
ORD-100609	CUST-10145	22.04.2024	30.04.2024	Northstar Consulting	Procurement	East	Office Supplies	Services	SKU-D5061	Medium	Fulfilled	2-Day	10	 $26.08 	 $35.21 	0%	 $352.10 	Jamie Young
ORD-100610	CUST-10027	03.10.2025		Crescent Services	Procurement	East	Hardware	Breakroom	SKU-O8253	High	New	Ground	3	 $23.55 	 $31.79 	0%	 $95.37 	Morgan Brown
ORD-100611	CUST-10149	16.12.2024		Evergreen Associates	HR	Central	Hardware	Breakroom	SKU-V3851	Medium	New	Ground	10	 $12.71 	 $17.79 	0%	 $177.90 	Sawyer Garcia
ORD-100612	CUST-10010	12.11.2025		Silverline Industries	Finance	Central	Office Supplies	Paper & Printing	SKU-A5506	Low	Approved	Overnight	12	 $32.24 	 $41.91 	5%	 $477.77 	Jamie Johnson
ORD-100613	CUST-10109	11.12.2024		Harbor Solutions	IT	Central	Office Supplies	Software	SKU-J4450	Low	Cancelled	2-Day	3	 $19.04 	 $25.70 	0%	 $77.10 	Sawyer Allen
ORD-100614	CUST-10156	12.02.2025	19.02.2025	Crescent Group	Finance	West	Services	Services	SKU-J1534	Low	Fulfilled	Ground	10	 $25.36 	 $34.24 	5%	 $325.28 	Cameron Robinson
ORD-100615	CUST-10006	12.01.2026	22.01.2026	Blue Ridge Services	Sales	East	Office Supplies	Software	SKU-C4456	Medium	Delayed	2-Day	3	 $28.02 	 $36.43 	0%	 $109.29 	Emerson Martinez
ORD-100616	CUST-10121	03.12.2025		Bright Enterprises	Sales	West	Office Supplies	Services	SKU-C1653	High	Cancelled	Overnight	10	 $12.90 	 $18.70 	0%	 $187.00 	Cameron Garcia
ORD-100617	CUST-10188	03.01.2025	11.01.2025	Summit Holdings	IT	West	Hardware	Paper & Printing	SKU-I8385	Medium	Fulfilled	Ground	10	 $20.49 	 $29.71 	0%	 $297.10 	Jamie Young
ORD-100618	CUST-10187	05.11.2025		Summit Associates	Operations	Central	Office Supplies	Hardware	SKU-D7227	High	New	Ground	12	 $18.95 	 $25.58 	0%	 $306.96 	Jamie Johnson
ORD-100619	CUST-10172	30.03.2024	08.04.2024	Crescent Consulting	Sales	West	Services	Paper & Printing	SKU-Y4404	Medium	Delayed	Ground	5	 $8.54 	 $10.67 	5%	 $50.68 	Sawyer Allen
ORD-100620	CUST-10054	03.09.2024		Harbor Systems	HR	East	Software	Hardware	SKU-D7227	Medium	New	Pickup	3	 $18.95 	 $25.58 	15%	 $65.23 	Sawyer Garcia
ORD-100621	CUST-10098	13.06.2024	22.06.2024	Apex Systems	Procurement	East	Office Supplies	Software	SKU-E6718	Medium	Fulfilled	Ground	2	 $20.79 	 $28.07 	15%	 $47.72 	Taylor Smith
ORD-100622	CUST-10023	10.10.2025	17.10.2025	Cobalt Enterprises	Procurement	East	Hardware	Breakroom	SKU-I7906	Low	Delayed	Ground	3	 $18.45 	 $25.83 	15%	 $65.87 	Jordan White
ORD-100623	CUST-10167	04.01.2026	06.01.2026	Vertex Industries	Marketing	West	Software	Ergonomics	SKU-Q4130	Low	Fulfilled	2-Day	2	 $28.87 	 $40.42 	0%	 $80.84 	Blake Martinez
ORD-100624	CUST-10028	24.10.2024		Pioneer Associates	Finance	West	Office Supplies	Cleaning	SKU-A7882	Medium	Approved	Ground	3	 $25.88 	 $36.23 	10%	 $97.82 	Avery Thomas
ORD-100625	CUST-10097	10.05.2024	16.05.2024	Redwood Foundation	Sales	East	Software	Hardware	SKU-F2229	Medium	Fulfilled	2-Day	5	 $24.18 	 $33.85 	5%	 $160.79 	Jamie Young
ORD-100626	CUST-10133	08.01.2025		Bright Group	Marketing	Central	Hardware	Paper & Printing	SKU-U8022	Medium	Approved	Pickup	12	 $29.86 	 $38.82 	0%	 $465.84 	Taylor Smith
ORD-100627	CUST-10127	30.10.2024		Vertex Services	Marketing	West	Hardware	Paper & Printing	SKU-A8508	Medium	New	Ground	1	 $23.02 	 $28.77 	10%	 $25.89 	Jordan White
ORD-100628	CUST-10176	12.11.2024	19.11.2024	Summit Systems	Finance	East	Office Supplies	Services	SKU-C1653	Low	Fulfilled	2-Day	2	 $12.90 	 $18.70 	5%	 $35.53 	Reese Lee
ORD-100629	CUST-10039	01.03.2024	04.03.2024	Redwood Systems	Procurement	Central	Software	Hardware	SKU-W8800	Low	Delayed	2-Day	2	 $28.32 	 $35.40 	15%	 $60.18 	Sawyer Lee
ORD-100630	CUST-10076	14.05.2025		Blue Ridge Systems	Procurement	West	Hardware	Services	SKU-A2832	Low	Cancelled	Pickup	1	 $21.67 	 $28.17 	0%	 $28.17 	Jamie Young
ORD-100631	CUST-10089	25.11.2025	04.12.2025	Bright Enterprises	Procurement	Central	Office Supplies	Software	SKU-X8019	High	Fulfilled	Overnight	5	 $9.50 	 $12.83 	15%	 $54.53 	Skyler Jackson
